0.4837615134760489,0.9737767461956088,0.6186356303535542
0.5898648621948925,0.2771142157461194,0.6433340471641339
0.24979892840517637,0.12387813327685249,0.5621269683362389
0.4800671627985622,0.032425001000857656,0.6177636579093836
0.49350923022545723,0.2310423416875098,0.6209326900373009
0.26819088105259825,0.40272106762518833,0.5666486708086954
0.5476604645264685,0.22891453022396613,0.6335925452361842
0.31261444799601334,0.3227479074845172,0.5775232383095769
0.5763390689413124,0.3702614105717882,0.6402245025299469
0.16752323072768938,0.9641799163507712,0.5417831084397337
0.6547035580438378,0.6710197424422859,0.65806951549107
0.7866838729600235,0.14950834950229108,0.6871187369088615
0.3184734337052859,0.9512130325174825,0.5789521190400488
0.14056927503810335,0.6071020096162729,0.5350845424844042
0.15600283291650152,0.7322781427177582,0.5389217778680991
0.69291616891427,0.24783878001452397,0.6666152251850546
0.025327864342592377,0.811120879484351,0.5063316233521006
0.2702395533440135,0.555744391684372,0.5671516693920411
0.9470931379542781,0.7213602854938825,0.7205300807225234
0.8435177238236742,0.9621109564700877,0.6992054523253284
0.21767246248088012,0.8418615556073811,0.554204225895416
0.5361293555473017,0.3384637034262977,0.6309114647125188
0.5923704814989658,0.15653252611960022,0.643908767828064
0.4116085078242402,0.8094285926527247,0.6014734396973376
0.5572492026485635,0.29327229080974193,0.6358157334650704
0.051053546180968246,0.3135308527101158,0.5127606064116573
0.5910365718784492,0.09892429276939174,0.6436028568637006
0.2841634482345904,0.3487349138156228,0.5705666049673903
0.6852967784673524,0.3191264688877331,0.6649197536081186
0.3558716595558432,0.23431461329572645,0.5880406551959796
0.8813682063270089,0.9762200500747017,0.7071055440228731
0.20776414574161706,0.08820453226062508,0.5517549645714159
0.795750661832639,0.2703121959961743,0.6890646588001056
0.24365604484113657,0.21018571712472367,0.5606143860165709
0.19967977836727657,0.6045777753142989,0.5497547026409826
0.14715312771418365,0.7275687766416178,0.5367220161649119
0.15806116897716893,0.9374657074663917,0.5394332022032278
0.7826080214088056,0.07810198898749077,0.6862418165347915
0.28853503064545605,0.9304848876470442,0.571637398886032
0.4412924836526416,0.3897908019681813,0.6085668898885952
0.9192434104970252,0.44007419092554956,0.714887794266036
0.600797761951363,0.6035322441545187,0.6458387079358949
0.5175100519796887,0.6921623371376766,0.6265652676511786
0.38162096984023064,0.15381002245157915,0.5942639396889776
0.08785873957487567,0.8524850048019329,0.5219505519725529
0.21218888593630614,0.24072533862853795,0.5528490445478572
0.7480115855485053,0.44172913351952936,0.6787451696318468
0.2442072462121081,0.1070327734998574,0.5607501565573092
0.2529750920141328,0.06440579425371484,0.5629085945910316
0.97634598621706,0.5333801540677939,0.7263824482411335
0.4879052122949734,0.9812063496746968,0.619612752531446
0.551634006870852,0.8377974921470905,0.6345145238862567
0.6269491093014193,0.65054314442387,0.651797264828559
0.5608265175290931,0.43938717518228676,0.6366436716462168
0.08518130224273313,0.790145051205757,0.5212824442834127
0.7615447231865972,0.47992241101688693,0.681688904764909
0.17199255061180685,0.621314421479974,0.5428924259973098
0.12434546753836506,0.8809781265710817,0.5310463536357616
